"","Platform","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","GeneRatio2","BgRatio2","Enriched"
"21","MS","GO:0009100","Glycoprotein metabolic process","77/1576","108/3146",0.712962962962963,1.4232115999248,4.48346889535963,4.31491781436052e-06,0.000690592322574558,0.000629610313664335,"P54802/Q16706/P33908/P01034/P02743/O00462/P07686/Q86SF2/O75356/Q9UJJ9/Q8NFL0/Q9Y287/P15907/Q10471/Q9BS26/Q16394/Q92187/O43505/Q09328/Q7LGC8/Q7Z7M8/Q9NSC7/Q8NCL4/Q14165/Q9NRB3/Q9UBQ6/Q14623/P06865/Q10469/Q9Y274/Q9NX62/Q7Z7M9/O94923/P26572/Q7LFX5/P41159/Q11201/Q9UKM7/Q09327/O60568/O43529/O00585/P20933/O75752/P35052/P22304/Q10472/P07711/P49641/Q9NR34/P26022/Q8N0V5/Q8WZA1/P52848/Q76LX8/Q495W5/P14314/Q9NYU2/P15291/Q9NY97/Q14697/Q93063/P08236/Q9Y251/Q9P2X0/Q8WVQ1/Q8IWU5/Q92542/O00754/P05019/Q4G148/Q06187/P29122/Q86SR1/Q12794/Q13724/Q9UK23",77,0.0488578680203046,0.0343293070565798,"MS"
"22","MS","GO:0046031","Adp metabolic process","31/1576","36/3146",0.861111111111111,1.71894388042865,4.34614941304977,6.11051801609515e-06,0.00093352050236799,0.000851086983007319,"P18669/P05062/P07738/P12109/P06744/P04075/P09972/P00568/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P21589/P00558/P30613/P14618/P12931/P00338/P60174/P05019/P17612/P38571/Q01813/P54819/P02730/P05067/P19367/P06213",31,0.0196700507614213,0.0114431023521933,"MS"
"23","MS","GO:0006006","Glucose metabolic process","50/1576","65/3146",0.769230769230769,1.53553299492386,4.37054572176258,6.91590149193256e-06,0.0010106236919298,0.000921381658719253,"P18669/P02753/Q15848/P35555/P05062/P80108/P26927/P05090/Q01469/Q00796/P24298/P06744/P17174/Q96G03/P09972/P06733/Q6PCE3/P04406/P09467/Q07654/P22692/A6NDG6/P36871/P41159/P09104/P21695/P10253/P01275/Q7Z4W1/Q16531/P00558/P11413/P17936/P48357/O95479/P14618/Q16539/P12931/P01344/Q9BXJ4/P60174/P05019/P17612/P38571/Q01813/Q9BXJ1/P62136/P19367/Q15043/P06213",50,0.0317258883248731,0.0206611570247934,"MS"
"24","MS","GO:0016051","Carbohydrate biosynthetic process","55/1576","73/3146",0.753424657534247,1.50398094708296,4.36448367631399,7.2936776090823e-06,0.00101184796682753,0.000922497825344882,"P18669/P02753/Q15848/P15121/Q04446/P05062/P26927/P14550/P08567/Q00796/P24298/Q16394/P06744/P22413/Q9NSC7/Q9NRB3/P17174/Q96G03/P09972/P01137/Q10469/P06733/Q9Y274/P09467/A6NDG6/Q7LFX5/P36871/P41159/P09104/O43529/O75752/P21695/P01275/Q16531/P52848/P00558/P11413/Q00610/P15291/Q15185/P48357/Q93063/P37840/Q16851/P01344/P52209/Q9BXJ4/P60174/P05019/P17612/P62136/Q15043/P01127/P06213/Q13976",55,0.0348984771573604,0.0232040686586141,"MS"
"25","MS","GO:0008037","Cell recognition","63/1576","86/3146",0.732558139534884,1.4623273521426,4.3548851452214,7.82744633666046e-06,0.00101184796682753,0.000922497825344882,"P04003/O75636/P0C0L5/P02741/P26038/P11226/Q9UGM5/P17987/P18428/Q16394/P42574/O15394/Q9NPG4/P27918/P48643/P63104/P04075/Q8IWV2/Q9Y6Z7/Q9UQP3/Q96KG7/Q15485/O14786/O00602/P21926/Q9BUD6/P54764/Q9Y4D7/O43639/P17931/Q15762/Q7Z7M0/P14207/O00585/Q5VY43/P78371/P49368/P60033/Q5KU26/P26022/P14222/P20851/P09466/Q9NQ79/Q9BWP8/Q9BY67/P15291/Q99832/Q0ZGT2/Q9Y6N7/Q9NNX6/Q8TDQ0/Q8WZ75/P16284/Q92823/Q14982/Q9P121/P13611/P16671/P50990/P05067/Q9NZC2/P50991",63,0.0399746192893401,0.0273363000635728,"MS"
"26","MS","GO:0009636","Response to toxic substance","63/1576","86/3146",0.732558139534884,1.4623273521426,4.3548851452214,7.82744633666046e-06,0.00101184796682753,0.000922497825344882,"P00352/P02760/P00450/P02768/P06727/P27169/P02649/P09211/P69905/O95445/P02144/P30041/P06702/P14550/P04040/P32119/Q13867/P22352/Q06830/P68871/P10768/P21266/Q15166/Q99497/P12109/P07203/P00966/P00738/Q9UBX5/Q92626/P08294/Q13162/P00441/P09529/P13501/P10599/P11766/P12830/P02042/O14618/P18827/P30711/Q9BRA2/O60613/P07148/P13716/Q76LX8/P30044/P05164/Q07812/P78417/Q16881/P04179/P00390/P28161/Q9BRX8/P23141/P69891/P16671/P30048/Q15165/P25325/P08319",63,0.0399746192893401,0.0273363000635728,"MS"
"27","MS","GO:1901136","Carbohydrate derivative catabolic process","75/1576","106/3146",0.707547169811321,1.41240063212336,4.32687220467565,9.11137831243202e-06,0.00110970036289498,0.00101170947129998,"P00352/P54802/P00491/P18669/P33908/P01034/P05062/P04066/Q8WWQ8/O00462/P07686/P00492/O75356/P17050/P49773/Q9Y5Y7/Q6UWV6/P07738/P12109/P06744/P17900/P36222/P04075/P09972/P01137/P06865/Q01459/P06733/P04406/P09467/Q9NZK5/Q9BTY2/P26572/P36871/Q9UKM7/Q12882/P09104/Q8WUJ3/P35052/P21695/P32320/P22304/P06280/P19971/P07711/Q96PD5/O75594/P56537/P21589/O95989/P46926/P00558/O76074/P30613/P14618/P12931/P08236/P16070/P00338/Q9Y251/Q13231/P60174/P17405/P05019/Q06187/Q12794/Q9BXD5/P17612/P04062/P38571/Q01813/P02730/P05067/P19367/P06213",75,0.0475888324873096,0.0336935791481246,"MS"
"28","MS","GO:0042157","Lipoprotein metabolic process","28/1576","32/3146",0.875,1.74666878172589,4.25287172890185,9.2447516099552e-06,0.00110970036289498,0.00101170947129998,"P02647/P04114/P06727/P02652/P02649/O95445/P04180/P02654/P05090/P02655/P02656/Q6P988/P07339/Q8NBP7/Q6Q788/Q9Y5X9/P41159/Q6UXH0/P05106/O14791/P07108/P06756/P01130/P04062/P38571/P35813/P05067/O75608",28,0.0177664974619289,0.0101716465352829,"MS"
"29","MS","GO:1900046","Regulation of hemostasis","42/1576","53/3146",0.792452830188679,1.58188870797816,4.27982990977432,1.02488879161806e-05,0.00118781076849252,0.00108292242192384,"P07225/P00734/P01008/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P32119/P07359/P07996/P08697/Q12884/P03951/P02776/P21926/P18054/P10646/P49747/P02671/P05120/Q9Y6C2/P05155/P04070/P08709/P02679/P05121/Q9Y251/P13688/Q03405/P07093/P07355/P16671/Q9BXJ1/P01127/Q13976",42,0.0266497461928934,0.0168467895740623,"MS"
"30","MS","GO:0046364","Monosaccharide biosynthetic process","30/1576","35/3146",0.857142857142857,1.71102248005801,4.23746333746719,1.06465805320524e-05,0.00119277190560761,0.00108744547118613,"P18669/P02753/Q15848/P15121/P05062/P26927/P14550/Q00796/P24298/P06744/P17174/P09972/P06733/P09467/A6NDG6/Q7LFX5/P36871/P41159/P09104/P21695/P01275/Q16531/P00558/P11413/P48357/P52209/Q9BXJ4/P60174/P17612/Q15043",30,0.0190355329949239,0.0111252383979657,"MS"
"31","MS","GO:0070527","Platelet aggregation","38/1576","47/3146",0.808510638297872,1.61394319040933,4.2481997870659,1.15366504528336e-05,0.00125079619909593,0.00114034599212899,"P02675/Q9Y490/O00299/P08567/P30101/P68871/P21291/Q08830/Q13201/Q9H4B7/P62937/P04792/P21926/P35579/Q13418/P40189/P18054/P49747/P08311/P02671/Q06418/Q5VY43/P06280/Q9Y6C2/P05106/P17252/P60709/P21333/P18206/P02679/Q86UX7/Q9HCN6/P13688/P29350/P07093/P08887/Q9BXJ1/Q13976",38,0.0241116751269036,0.0149396058486968,"MS"
"32","MS","GO:0043436","Oxoacid metabolic process","143/1576","224/3146",0.638392857142857,1.27435528462654,4.26811230804196,1.20447871910506e-05,0.00126507905466003,0.00115336761556409,"P01024/P00352/P06727/P18669/P27169/Q15848/P15121/P09211/P05062/P02654/P02655/P07686/P16930/P14550/P21399/Q9Y5C1/P41222/O95497/Q13867/Q01469/P02656/Q00796/P07237/P07195/O75874/P15907/P24298/P11150/Q15166/P07738/Q99497/P12109/P06744/Q93070/P07203/P00966/P22413/P48506/P04075/Q8NCC3/Q6Q788/P16444/Q9NRB3/Q9Y617/P17174/P06858/Q6GTS8/P09972/P49327/P06865/P15085/P06733/P14174/Q9Y5X9/P48163/P04406/Q9UBQ7/P16152/P09467/P31323/P11766/Q99685/P18054/P36871/P41159/Q96IU4/Q11201/Q12882/Q93088/Q9Y2Y8/O60568/Q9H479/P09104/Q9UJ14/P21695/P48507/P22304/P00326/Q9UHY7/P04054/P53396/Q7Z4W1/P56537/P00325/Q14914/P07148/P42126/O15067/P46926/P09960/P00558/P43251/P22105/Q15185/P40925/P07108/P10721/P31939/P37840/P05164/P30613/P14618/Q9H4A9/Q16539/P12931/Q16851/P78417/P00338/P28161/P52209/P04424/Q9Y2S2/P60174/P36269/P50225/P32754/P13688/P23141/Q13510/O00748/P22455/P09417/P05019/Q9NR71/Q8NEU8/Q9BXD5/P19438/Q13126/P17612/Q16775/P38571/P16671/P19440/Q01813/P02730/P05067/O75608/P25325/P19367/P08319/P05089/P06213/P04233",143,0.090736040609137,0.0712015257469803,"MS"
"33","MS","GO:0007160","Cell-matrix adhesion","83/1576","120/3146",0.691666666666667,1.38070008460237,4.25968750286927,1.25192498925524e-05,0.00127506663299602,0.00116247325158597,"P02675/Q9Y490/P04196/P05107/P04004/P05090/P08648/Q9Y5C1/P14923/P56199/Q15942/P07996/Q9Y5Y7/P28906/Q4LDE5/Q08830/Q14118/Q99972/Q9UBX5/P12814/P17301/O95274/O95967/Q13797/P04216/Q9UQP3/P50895/O14786/P61586/Q13418/Q10588/P78504/O00585/P02671/P09603/O94769/P05556/O75116/P49593/Q02763/Q9Y6C2/P14543/P05106/Q76LX8/P18206/P02679/P02461/Q86UX7/P22105/P55290/P19320/P48059/Q8TER0/P32004/P12931/P05121/P11215/P08514/P16070/P21709/P06756/P35968/Q9Y251/Q12913/P20701/Q15262/P29279/Q9ULV4/Q14112/P07355/Q14247/Q13477/P16671/P51452/P55287/Q08345/Q08495/Q9UKX5/P23229/P98161/Q9NS62/Q13444/P40200",83,0.0526649746192893,0.0381436745073109,"MS"
"34","MS","GO:0044281","Small molecule metabolic process","274/1576","463/3146",0.591792656587473,1.18133229544682,4.23247034280972,1.38018782802464e-05,0.00136435626176201,0.00124387825615472,"P01024/P02647/P04114/P00352/P06727/P02766/P02652/P07451/P00491/P18669/P02753/P27169/P02649/Q15848/Q16706/P15121/P09211/P35555/P05062/P04066/P80108/P26927/P04180/P09172/Q13093/P02654/P05090/P02655/P07686/P16930/P14550/P21399/Q9Y5C1/P41222/P04040/P00492/O75356/O95497/P00915/Q13790/P62826/Q13867/P00918/Q01469/P01160/P08567/P02656/Q00796/P49773/P07237/P07195/O75874/P10768/P15907/P24298/P11150/Q15166/O95336/P07738/P11597/Q99497/Q8NBP7/P12109/P06744/Q93070/P07203/P00966/P22413/P48506/Q9UBP4/P04075/Q8NCC3/Q9UKK9/Q6Q788/Q92484/P11142/P16444/Q9NRB3/Q9Y617/P55072/P17174/P61916/P06858/Q6GTS8/P28482/Q96G03/P09972/P00568/Q8WUA8/Q9UBQ6/P49327/P01137/P06865/P15085/P06733/P14174/Q9Y5X9/P48163/Q6PCE3/P04406/Q9UBQ7/P16152/P43034/P09467/P36959/Q9NZK5/Q9BTY2/P16083/Q07654/P31323/P22692/P35754/A6NDG6/P11766/P05186/P49247/Q99685/P26572/P18054/Q7LFX5/P36871/P16233/P41159/Q96IU4/Q11201/Q12882/Q93088/P23526/Q9Y2Y8/O60568/Q9H479/P09104/Q99538/Q15126/Q9UJ14/P21695/P48507/P32320/P12883/O76031/P10253/P22304/Q9Y2E5/O14638/Q8N1Q1/P07741/P00326/P01275/Q13232/P08473/P19971/Q9UHY7/P22748/P49641/P50120/P04054/P53396/P50583/Q7Z4W1/Q16531/P56537/P21589/Q04760/P00325/Q14914/O43488/Q3LXA3/O95989/P38606/P07148/P42126/O15067/P46926/P09960/P02774/P55058/Q9NYU2/P00558/P11413/P43251/P17936/P0DMV8/P15291/P22105/Q15185/P40925/O14791/O76074/P10912/P07108/P48357/Q9UNW1/O95479/P10721/P29401/P31939/P30044/P37840/P05164/P30613/P14618/Q9H4A9/Q16539/P12931/Q16851/A2VDF0/P01344/P78417/P00338/P28161/P52209/P04424/Q9Y2S2/Q9BXJ4/P60174/Q9P2X0/P37837/P36269/P50225/P98155/P23280/P32754/Q00013/P13688/P15531/P23141/Q9NTK5/Q13510/O00429/O00748/P22455/P09417/O00754/P30085/P17405/P05019/P14324/P41250/P01130/Q9Y3B8/Q9NR71/Q8NEU8/Q9BXD5/P19438/Q13126/P17612/P04062/Q16775/Q6XQN6/P38571/P16671/P19440/Q01813/P54819/Q0VD83/Q9BXJ1/P02730/P05067/P62136/Q9NZC2/O75608/P25325/Q02108/P19367/P08319/P05089/Q9HAB8/P60891/Q15043/Q9UDY2/P06213/Q13976/P04233/P00387",274,0.173857868020305,0.147171010807374,"MS"
"35","MS","GO:0032787","Monocarboxylic acid metabolic process","101/1576","151/3146",0.66887417218543,1.33520186909604,4.22897479912479,1.44449910149006e-05,0.00138713185145946,0.0012646426720113,"P01024/P00352/P06727/P18669/Q15848/P15121/P09211/P05062/P02654/P02655/P07686/P16930/P14550/Q9Y5C1/P41222/O95497/Q01469/P02656/Q00796/P07195/O75874/P11150/P07738/Q99497/P12109/P06744/P07203/P04075/Q8NCC3/Q6Q788/Q9NRB3/P06858/Q6GTS8/P09972/P49327/P06865/P06733/P14174/Q9Y5X9/P48163/P04406/Q9UBQ7/P16152/P09467/P31323/P11766/Q99685/P18054/P36871/P41159/P09104/P21695/P22304/P00326/P04054/P53396/Q7Z4W1/P56537/P00325/Q14914/P07148/P42126/P00558/P43251/P22105/Q15185/P07108/P10721/P37840/P30613/P14618/Q16539/P12931/P00338/P28161/P52209/Q9Y2S2/P60174/P36269/P13688/P23141/Q13510/O00748/P22455/P05019/Q9NR71/Q8NEU8/P19438/P17612/Q16775/P38571/P16671/P19440/Q01813/P02730/P05067/O75608/P19367/P08319/P06213/P04233",101,0.0640862944162437,0.0479974570883662,"MS"
"36","MS","GO:0030193","Regulation of blood coagulation","41/1576","52/3146",0.788461538461538,1.57392131979695,4.18054093623653,1.64937019729573e-05,0.00146115459017465,0.00133212891276043,"P07225/P00734/P01008/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P32119/P07359/P07996/P08697/Q12884/P03951/P02776/P21926/P18054/P10646/P02671/P05120/Q9Y6C2/P05155/P04070/P08709/P02679/P05121/Q9Y251/P13688/Q03405/P07093/P07355/P16671/Q9BXJ1/P01127/Q13976",41,0.0260152284263959,0.0165289256198347,"MS"
"37","MS","GO:0006082","Organic acid metabolic process","144/1576","227/3146",0.634361233480176,1.26630738612223,4.17270515398952,1.84420905698907e-05,0.00146115459017465,0.00133212891276043,"P01024/P00352/P06727/P18669/P27169/Q15848/P15121/P09211/P05062/P02654/P02655/P07686/P16930/P14550/P21399/Q9Y5C1/P41222/O95497/Q13867/Q01469/P02656/Q00796/P07237/P07195/O75874/P15907/P24298/P11150/Q15166/P07738/Q99497/P12109/P06744/Q93070/P07203/P00966/P22413/P48506/P04075/Q8NCC3/Q6Q788/P16444/Q9NRB3/Q9Y617/P17174/P06858/Q6GTS8/P09972/P49327/P06865/P15085/P06733/P14174/Q9Y5X9/P48163/P04406/Q9UBQ7/P16152/P09467/P31323/P11766/Q99685/P18054/P36871/P41159/Q96IU4/Q11201/Q12882/Q93088/Q9Y2Y8/O60568/Q9H479/P09104/Q9UJ14/P21695/P48507/P22304/P00326/Q9UHY7/P04054/P53396/Q7Z4W1/P56537/P00325/Q14914/P07148/P42126/O15067/P46926/P09960/P00558/P43251/P22105/Q15185/P40925/P10912/P07108/P10721/P31939/P37840/P05164/P30613/P14618/Q9H4A9/Q16539/P12931/Q16851/P78417/P00338/P28161/P52209/P04424/Q9Y2S2/P60174/P36269/P50225/P32754/P13688/P23141/Q13510/O00748/P22455/P09417/P05019/Q9NR71/Q8NEU8/Q9BXD5/P19438/Q13126/P17612/Q16775/P38571/P16671/P19440/Q01813/P02730/P05067/O75608/P25325/P19367/P08319/P05089/P06213/P04233",144,0.0913705583756345,0.0721551176096631,"MS"
"38","MS","GO:0046032","Adp catabolic process","29/1576","34/3146",0.852941176470588,1.70263511495969,4.12655958051825,1.84654135658373e-05,0.00146115459017465,0.00133212891276043,"P18669/P05062/P07738/P12109/P06744/P04075/P09972/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P21589/P00558/P30613/P14618/P12931/P00338/P60174/P05019/P17612/P38571/Q01813/P02730/P05067/P19367/P06213",29,0.0184010152284264,0.0108073744437381,"MS"
"39","MS","GO:0072526","Pyridine-containing compound catabolic process","29/1576","34/3146",0.852941176470588,1.70263511495969,4.12655958051825,1.84654135658373e-05,0.00146115459017465,0.00133212891276043,"P00491/P18669/P05062/P07738/P12109/P06744/P04075/P09972/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P00558/P30613/P14618/P12931/P00338/P60174/P05019/P17612/P38571/Q01813/P02730/P05067/P19367/P06213",29,0.0184010152284264,0.0108073744437381,"MS"
"40","MS","GO:0050819","Negative regulation of coagulation","37/1576","46/3146",0.804347826086957,1.60563341425734,4.14520966811806,1.89245487230864e-05,0.00146115459017465,0.00133212891276043,"P07225/P00734/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P07359/P07996/P08697/P08758/Q9UNN8/Q12884/P03951/P02776/P21926/P18054/P10646/P02671/P05120/P05155/P04070/P02679/P05121/P13688/Q03405/P07093/P07355/Q9BXJ1/P01127/Q13976",37,0.0234771573604061,0.0146217418944692,"MS"
"41","MS","GO:0097006","Regulation of plasma lipoprotein particle levels","37/1576","46/3146",0.804347826086957,1.60563341425734,4.14520966811806,1.89245487230864e-05,0.00146115459017465,0.00133212891276043,"P02647/P04114/P06727/P02652/P01019/P02649/Q15848/P80108/O95445/P04180/Q13093/P02654/P02655/P02656/P41240/Q9H4M9/P11150/P11597/Q8NBP7/Q6Q788/P06858/Q9Y5X9/Q6UWW8/Q9UHD4/Q9Y2B0/P55058/P05164/P61978/P98155/P07355/P29122/P01130/P17612/P38571/P16671/Q9NZC2/P21757",37,0.0234771573604061,0.0146217418944692,"MS"
"42","MS","GO:0072524","Pyridine-containing compound metabolic process","46/1576","60/3146",0.766666666666667,1.53041455160744,4.15558050076861,1.90902365684005e-05,0.00146115459017465,0.00133212891276043,"P00491/P18669/P05062/P07195/O75874/O95336/P07738/P12109/P06744/P04075/Q9Y617/P55072/P09972/P06733/P48163/P04406/P09467/P05186/P49247/P36871/P09104/P21695/Q7Z4W1/P56537/P00558/P11413/P40925/O95479/P29401/P30044/P30613/P14618/P12931/P00338/P52209/P60174/P37837/P05019/P17612/Q6XQN6/P38571/Q01813/P02730/P05067/P19367/P06213",46,0.0291878172588832,0.0190718372536554,"MS"
"43","MS","GO:0009191","Ribonucleoside diphosphate catabolic process","31/1576","37/3146",0.837837837837838,1.67248593771436,4.12204106044729,1.96399443498633e-05,0.00146115459017465,0.00133212891276043,"P18669/P05062/O75356/P07738/P12109/P06744/P04075/Q9UKK9/P09972/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P21589/P00558/P30613/P14618/P12931/P00338/P60174/P05019/P17612/P38571/Q01813/P02730/P05067/P19367/P06213",31,0.0196700507614213,0.0117609663064209,"MS"
"44","MS","GO:0002455","Humoral immune response mediated by circulating immunoglobulin","35/1576","43/3146",0.813953488372093,1.62480816904734,4.13265017625812,1.97035653175655e-05,0.00146115459017465,0.00133212891276043,"P05156/P01024/P02790/P07358/P02748/P07357/P10643/P04003/P0C0L5/P01031/P13671/P09871/P00736/P07360/Q9NZP8/P06681/P02746/P11226/O00187/Q4LDE5/P02745/P02747/P17927/P60033/P20851/P05155/P10909/P0C0L4/P08174/P08575/P20023/P29350/O60667/Q9NZC2/P15529",35,0.0222081218274112,0.0136681500317864,"MS"
"45","MS","GO:0009135","Purine nucleoside diphosphate metabolic process","33/1576","40/3146",0.825,1.64685913705584,4.12455968291263,1.99979503564517e-05,0.00146115459017465,0.00133212891276043,"P18669/P05062/P07738/P12109/P06744/P04075/P09972/P00568/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P21589/P00558/P30613/P14618/P12931/P00338/P60174/Q00013/P05019/P17612/P38571/Q01813/P54819/P02730/P05067/P19367/Q9UDY2/P06213",33,0.0209390862944162,0.0127145581691036,"MS"
"46","MS","GO:0009179","Purine ribonucleoside diphosphate metabolic process","33/1576","40/3146",0.825,1.64685913705584,4.12455968291263,1.99979503564517e-05,0.00146115459017465,0.00133212891276043,"P18669/P05062/P07738/P12109/P06744/P04075/P09972/P00568/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P21589/P00558/P30613/P14618/P12931/P00338/P60174/Q00013/P05019/P17612/P38571/Q01813/P54819/P02730/P05067/P19367/Q9UDY2/P06213",33,0.0209390862944162,0.0127145581691036,"MS"
"47","MS","GO:0030168","Platelet activation","59/1576","81/3146",0.728395061728395,1.45401704581062,4.14703818029667,2.05461720040192e-05,0.00146926987458529,0.00133952758574916,"P00734/P04275/P02675/Q9Y490/P02649/P04196/P0DJI8/Q12866/P07359/P16109/O00299/P08567/P30101/P68871/P21291/Q4LDE5/Q08830/Q13201/P40197/Q9H4B7/P62937/P04792/P02776/P21926/P35579/Q13418/P40189/P18054/P49747/P08311/P02671/Q06418/Q5VY43/P06280/Q9Y6C2/P05106/Q76LX8/P17252/P60709/P21333/P18206/P02679/P02461/Q86UX7/Q9HCN6/Q86YW5/Q16539/P12931/Q12913/P13688/P29350/P07093/P30530/P08887/Q14644/Q9BXJ1/P01127/P13224/Q13976",59,0.0374365482233503,0.0257469802924348,"MS"
"48","MS","GO:0031589","Cell-substrate adhesion","114/1576","175/3146",0.651428571428571,1.30037708484409,4.09612406133408,2.60047731947453e-05,0.00182087588974039,0.00166008541162069,"P02647/P04275/P00747/P02675/Q9Y490/P23142/P04196/P07942/P05107/P02452/P04004/P05090/P08648/Q15404/Q9Y5C1/Q12866/P14923/P56199/Q15942/P20827/O15230/P07996/P07237/Q9Y5Y7/P28906/P15907/Q4LDE5/O15144/P27797/Q08830/Q14118/Q99972/Q9UBX5/P12814/P11047/P17301/O95274/O95967/Q13797/P04216/Q9UQP3/P31146/P50895/O14786/P46109/Q7Z7G0/P61586/Q13418/Q10588/P78504/P46531/O00585/P02671/Q06418/P09603/O94769/P05556/O75116/P49593/Q02763/Q9Y6C2/O43707/P14543/Q8N0V5/P05106/Q76LX8/P21333/P18206/P02679/P02461/Q86UX7/P22105/P55290/Q9HBI1/P19320/P98095/P48059/Q8TER0/P32004/P12931/P05121/P11215/P08514/P16070/P21709/P06756/P35968/Q9Y251/Q70J99/Q9H6X2/Q12913/P20701/Q15262/P29279/Q9ULV4/Q14393/Q14112/P07355/P30530/P15153/Q14247/Q13477/P16671/P51452/P55287/Q08345/Q08495/Q9UKX5/P23229/P98161/Q9NS62/P01127/Q13444/P40200",114,0.0723350253807107,0.0556261919898284,"MS"
"49","MS","GO:0009185","Ribonucleoside diphosphate metabolic process","36/1576","45/3146",0.8,1.59695431472081,4.04049966049746,3.08866030934705e-05,0.00206005728656441,0.00187814615361625,"P18669/P05062/O75356/P07738/P12109/P06744/P04075/Q9UKK9/P09972/P00568/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P21589/P00558/P30613/P14618/P12931/P00338/P60174/Q00013/P30085/P05019/P17612/P38571/Q01813/P54819/P02730/P05067/P19367/Q9UDY2/P06213",36,0.0228426395939086,0.0143038779402416,"MS"
"50","MS","GO:1900047","Negative regulation of hemostasis","36/1576","45/3146",0.8,1.59695431472081,4.04049966049746,3.08866030934705e-05,0.00206005728656441,0.00187814615361625,"P07225/P00734/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P07359/P07996/P08697/Q12884/P03951/P02776/P21926/P18054/P10646/P49747/P02671/P05120/P05155/P04070/P02679/P05121/P13688/Q03405/P07093/P07355/Q9BXJ1/P01127/Q13976",36,0.0228426395939086,0.0143038779402416,"MS"
"51","MS","GO:0006096","Glycolytic process","28/1576","33/3146",0.848484848484849,1.69373942470389,4.01330707497039,3.18723531393482e-05,0.00206005728656441,0.00187814615361625,"P18669/P05062/P07738/P12109/P06744/P04075/P09972/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P00558/P30613/P14618/P12931/P00338/P60174/P05019/P17612/P38571/Q01813/P02730/P05067/P19367/P06213",28,0.0177664974619289,0.0104895104895105,"MS"
"52","MS","GO:0019364","Pyridine nucleotide catabolic process","28/1576","33/3146",0.848484848484849,1.69373942470389,4.01330707497039,3.18723531393482e-05,0.00206005728656441,0.00187814615361625,"P18669/P05062/P07738/P12109/P06744/P04075/P09972/P06733/P04406/P09467/P36871/P09104/P21695/P56537/P00558/P30613/P14618/P12931/P00338/P60174/P05019/P17612/P38571/Q01813/P02730/P05067/P19367/P06213",28,0.0177664974619289,0.0104895104895105,"MS"
"53","MS","GO:0050818","Regulation of coagulation","43/1576","56/3146",0.767857142857143,1.53279097171864,4.0300481595778,3.36883747605134e-05,0.00213635146358652,0.00194770325576672,"P07225/P00734/P01008/P00747/P02749/P02675/P02649/P03952/P04196/P04264/Q96IY4/P00748/P04004/P01042/P32119/P07359/P07996/P08697/P08758/Q9UNN8/Q12884/P03951/P02776/P21926/P18054/P10646/P02671/P05120/Q9Y6C2/P05155/P04070/P08709/P02679/P05121/Q9Y251/P13688/Q03405/P07093/P07355/P16671/Q9BXJ1/P01127/Q13976",43,0.0272842639593909,0.0178003814367451,"MS"
"54","MS","GO:0019752","Carboxylic acid metabolic process","139/1576","220/3146",0.631818181818182,1.261230964467,4.02473637306042,3.51145452004578e-05,0.00218555530405072,0.0019925622042599,"P01024/P00352/P06727/P18669/P27169/Q15848/P15121/P09211/P05062/P02654/P02655/P07686/P16930/P14550/P21399/Q9Y5C1/P41222/O95497/Q13867/Q01469/P02656/Q00796/P07237/P07195/O75874/P15907/P24298/P11150/Q15166/P07738/Q99497/P12109/P06744/Q93070/P07203/P00966/P48506/P04075/Q8NCC3/Q6Q788/P16444/Q9NRB3/Q9Y617/P17174/P06858/Q6GTS8/P09972/P49327/P06865/P15085/P06733/P14174/Q9Y5X9/P48163/P04406/Q9UBQ7/P16152/P09467/P31323/P11766/Q99685/P18054/P36871/P41159/Q11201/Q12882/Q93088/Q9Y2Y8/O60568/Q9H479/P09104/Q9UJ14/P21695/P48507/P22304/P00326/Q9UHY7/P04054/P53396/Q7Z4W1/P56537/P00325/Q14914/P07148/P42126/O15067/P46926/P09960/P00558/P43251/P22105/Q15185/P40925/P07108/P10721/P31939/P37840/P30613/P14618/Q9H4A9/Q16539/P12931/Q16851/P78417/P00338/P28161/P52209/P04424/Q9Y2S2/P60174/P36269/P32754/P13688/P23141/Q13510/O00748/P22455/P09417/P05019/Q9NR71/Q8NEU8/Q9BXD5/P19438/Q13126/P17612/Q16775/P38571/P16671/P19440/Q01813/P02730/P05067/O75608/P25325/P19367/P08319/P05089/P06213/P04233",139,0.0881979695431472,0.0699300699300699,"MS"
